none_cost,none_qaly,universal_cost,universal_qaly,dc_cost,dc_qaly,edc_cost,edc_qaly,mc_cost,mc_qaly,WTP threshold: 10000,WTP threshold: 20000,WTP threshold: 30000,WTP threshold: 40000,WTP threshold: 50000,WTP threshold: 60000,WTP threshold: 70000,WTP threshold: 80000,WTP threshold: 90000,WTP threshold: 100000,WTP threshold: 110000,WTP threshold: 120000,WTP threshold: 130000,WTP threshold: 140000,WTP threshold: 150000,WTP threshold: 160000,WTP threshold: 170000,WTP threshold: 180000,WTP threshold: 190000,WTP threshold: 200000
2594.276636620429,5529979.5749599505,2671.6596825892484,4046305.9368150635,2637.9955976874194,4434154.583550154,2655.56398088236,4071523.835342597,2631.2996608644476,4584196.0820636265,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3933.5313098096376,3628206.873286111,4011.222073392216,3109406.617061302,3978.851935405775,3100698.5239982777,3988.7915409522366,3069554.937926075,3973.576579266938,3153123.66544545,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1654.6422392417999,2169727.650821521,1665.1736263417029,2609281.7939480245,1660.6470575073665,2185268.8578347196,1662.223238265212,2267435.792323305,1659.5927468233765,2175884.832377774,dc,dc,dc,dc,dc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal
3734.1903776003182,2266686.3577855416,3813.021966336623,2679696.105173435,3780.700700716452,2212188.594595296,3795.366496039407,2281535.345395685,3770.952400351763,2222655.068814957,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3906.607566812118,2741687.678978062,3950.647599187691,2620176.544793817,3933.2501125662793,2434087.927563022,3939.4477399277766,2438609.013439148,3928.883022068674,2475989.6337954826,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3865.502745251462,2658008.7499026316,4007.84252936106,2967212.167070178,3947.0562128431584,2590316.967588687,3972.884909017352,2635687.677206016,3937.485876409146,2583800.0500951647,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2603.8315316240655,3320329.2401595153,2661.520994034234,2869029.7521026265,2638.487430035218,2822982.8675787956,2647.0258328083364,2775851.2742097513,2632.660124552242,2898666.0944994087,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1606.4365300800935,2853086.496375155,1642.2331863289583,2429939.5479262453,1626.7305199168477,2397455.2603489053,1633.278196289529,2314265.4778280254,1624.7689046049427,2427731.546095874,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1313.7719726605699,4201375.301865182,1337.0458942069085,4029420.451407401,1326.7877751023236,3916967.494353858,1331.13704535614,3878473.7151115797,1325.8168215206229,3923093.043109017,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3348.5429561966776,2867885.9645744516,3415.9667458403146,2527008.9223875226,3388.114688627069,2441734.904384089,3398.063914333301,2419058.7825732827,3381.4817842094844,2510261.8303711955,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3622.8929732813153,3579410.2927141376,3720.018617726971,3324388.7839589743,3674.318347786315,3236544.403020255,3695.699007997494,3153423.1688424395,3667.0232118915974,3274495.4274079762,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3763.372193749024,2488743.0260080607,3794.0309581439456,2793028.0422123964,3781.1864121811054,2389448.8620354617,3785.910453859234,2453592.21415897,3778.2096964694038,2395976.5548630534,dc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3086.257406272982,3115312.1682582917,3122.957966026031,2776198.6120334268,3106.682530897249,2765072.9669913123,3114.664398363002,2666476.2304893443,3105.777768754454,2757001.2661515158,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3957.8417952560276,2958500.6782933897,4021.7362211992977,3133408.782171947,3995.5143726503707,2756100.446196498,4007.9027560397985,2765421.557614179,3989.6166142888046,2775290.818095013,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
70.99587278163804,3870259.4206404793,72.55881685648545,2997344.4363370356,71.96163888352292,3067672.731719368,72.18802755548052,2955126.4921686556,71.7295013152425,3258197.290492872,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal
3886.7517440629367,2749190.6675539487,4000.3848791865034,2907747.7057552314,3952.507343434211,2572648.8780677663,3973.033618369776,2586449.5929485415,3940.39965572513,2594644.988779531,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1133.1430548942885,2822252.792530773,1142.940237004652,3177013.6705418387,1138.431671554103,2762473.5882217935,1140.5345852477246,2804299.7775933137,1137.6328353257416,2752268.3199006035,mc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal
3711.9583466616136,5561094.587221375,3833.116435649154,3805550.479383146,3783.6700169441565,4315100.278046523,3805.8927599563626,3990825.781001655,3773.9831092529244,4470547.771674991,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1549.642453379718,3709635.9355658735,1607.6221894258613,2959547.9040150996,1583.2165300392453,3161074.0629752474,1593.2514356781944,3032650.0882323575,1577.9752627917767,3244755.931746161,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3820.0985798093857,3935104.9768988797,3905.105067311771,3935345.8023634786,3866.7882471375196,3629583.809889203,3883.6307935606874,3614991.881313738,3861.635544851805,3636447.2442119652,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1377.119910178318,3055474.3419511165,1427.1287094159768,2919129.4800495966,1404.6844310641884,2772261.4891006406,1412.5935849669047,2768510.7068659747,1401.4621344633083,2794389.233080004,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3599.61867555946,4329708.606510779,3690.6145472100825,3541425.0811216636,3653.0745059276296,3583480.439071663,3666.8707492243575,3474977.2397224405,3643.800238206407,3705302.100118694,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
777.5584180037438,1567150.9686170954,790.0947282454658,2018786.692496422,784.8313209385876,1551684.9989094965,786.8914829296863,1637498.7249679284,784.1978000197197,1536628.7427618895,mc,mc,dc,dc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal
1281.5267566584332,3080303.9795562397,1296.8552030696019,2729705.7801123895,1290.6929879866104,2682315.2607616675,1293.2809995877337,2623822.1768622217,1289.0000734721941,2754247.1259618183,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3750.1360388209405,2707508.422845421,3795.6301266816695,2730991.773209128,3776.8935638419634,2478900.2069023894,3784.8197963440407,2484419.210116011,3772.6554856712955,2504805.8760573347,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3642.429703585985,3764560.9025072358,3700.7621062690196,3750333.3823120072,3675.3553582410022,3384095.684879311,3686.6965376634585,3363380.076417868,3669.81275753502,3427027.6630103304,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3168.059918042252,3957306.384177927,3224.1473822142357,2894624.0885249004,3200.5723267950148,3057770.6456489563,3210.6904984512908,2867974.1358484253,3193.696415151421,3250917.189671873,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1783.9160569516744,1842269.0133078774,1802.0224930900365,1985367.5952516303,1794.8170302834249,1738158.709574965,1797.337516798577,1774352.6823255117,1793.5249373309566,1734731.8258777743,dc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1874.4293749588044,2216778.7263124,1917.8409215357271,2491929.8860797975,1899.078633142798,2069875.690157532,1905.0503865628834,2142391.5124680893,1895.2777991920746,2082324.4240882855,dc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2877.845783379905,3244858.104591207,2911.81762428215,3331021.029232722,2896.4192819054238,3027282.605416856,2902.6158092399382,3041959.138090386,2893.591987726414,3044330.205431844,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
715.4928957874031,3046649.9481978854,730.8315817697096,3204080.695009088,724.3947777253799,2807494.7557361405,726.6885420238136,2855152.65814048,723.1929569414078,2815672.066851239,dc,dc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3543.5861020457446,2265194.822375796,3573.969433704093,2476378.259377921,3559.7862829808523,2203877.559209251,3566.4757641444908,2224879.2039616923,3559.6765799213154,2177411.76946661,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3855.3652407125014,6462553.335379129,3974.7099226853397,4308580.315256761,3929.2202172417265,4740870.123776369,3945.2000766446226,4492978.252539157,3913.511285110588,5106728.981387003,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2845.93105297857,3734026.1878807168,2996.8830027521,3330024.450262789,2934.616028426559,3236381.8229866596,2952.9784959059875,3215854.382318002,2918.94494916433,3311100.5404607304,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
4012.433377433048,2313258.4120260742,4030.6396221903133,2505872.8929185397,4023.013345679905,2201820.0586495986,4025.6655106605112,2249247.1179269375,4022.763999703586,2171241.4565106253,mc,mc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2868.986986926011,1709781.7819046748,2887.4073357405196,2546710.5803577183,2878.728206958873,1848277.863243717,2882.955742113664,1984066.5884126015,2877.3430201178453,1802267.1945000233,none,mc,mc,edc,edc,edc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal
3744.0062032122883,1991299.665198608,3748.9572574329677,2435826.2940630508,3746.8083901512045,2054016.938110216,3747.612858330172,2130655.938724386,3746.3834480970277,2035404.192678426,none,mc,mc,mc,dc,dc,dc,dc,dc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc
3829.7850338939998,1821876.5374696641,3863.9640619414163,2249716.7715658946,3849.320568632112,1803442.1933030947,3855.5260534061795,1876809.373872827,3847.1162319501495,1786103.3791984192,dc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3936.715794526071,3090411.8607812184,3989.377665937928,3169077.4062610012,3969.0952477886904,2809529.361338511,3976.9176148748106,2847407.8491341625,3961.3657597635765,2884784.8719555237,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3907.6001751549397,3360447.899408647,4006.3739221357705,2830170.2632191614,3963.3098952014525,2857912.63395299,3981.099980342291,2758166.9676123876,3954.051152666857,2932946.5917489063,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3456.2785436016343,4003995.6193747,3555.7889307956575,2950935.9740752373,3513.738083871458,3142890.2946159244,3532.088856567262,2944643.55322104,3502.0324969840312,3319325.7018698594,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3245.0075036186895,2191938.0547560877,3322.684063837348,2265875.5757426,3290.074108663553,1985933.5725428867,3301.789813613054,2014590.2573767425,3283.6752433512297,2005299.1121642713,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3529.858075226383,1264235.7559261096,3542.2501158028394,1761609.8034622201,3537.4181367079163,1321308.8179432848,3539.033734008652,1409838.4767678257,3536.0793610559044,1300534.8970490878,mc,dc,dc,dc,dc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3739.8992788934756,2456729.833217407,3765.50025417406,2672512.6599705843,3753.8622666012334,2302745.216889824,3758.8311627366934,2336415.5147705316,3753.283653361885,2277452.371528287,mc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3792.570398936628,3444333.571935907,3948.3589798452313,3015517.075784813,3886.6133971894433,2929577.0552989375,3912.0979558225067,2866195.0569067965,3865.437288423514,3044081.731181831,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3907.9509017527675,6582778.644193883,4057.1963507232444,4633712.611886503,3995.1841627713306,5263716.4041896695,4021.695093207206,4913861.861980815,3981.82281664476,5457611.982342847,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3381.3921956942468,4997058.180422991,3487.538105131631,3477784.4188588005,3443.0866856634375,3887216.723956288,3464.07324400748,3574851.3662340473,3433.3160660680305,4050885.073740684,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3930.3914363821336,2463704.9876191285,3985.8142432491304,2577617.041982649,3961.6559467760526,2271345.8794504767,3973.009750259324,2272508.156684816,3957.5554438936615,2277954.7408522204,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3535.362639211937,2725976.3373624845,3561.9184684001766,2932154.745463503,3551.257215678128,2547161.7261760277,3554.960671373996,2609117.5938713527,3549.881259204185,2542973.5513886567,dc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
588.305592070759,2471123.5274436437,596.3778763476295,2843837.2972848546,593.5943950775466,2377881.8743570964,594.6110822085184,2461951.572703003,592.5829277384955,2390687.8451659624,dc,dc,dc,dc,dc,dc,dc,dc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc
3863.0374012964476,4018901.2616668334,3952.2419002938095,2923439.1523794024,3914.581866914636,3144699.140977647,3929.0341022434195,2974897.0167307253,3904.4289410678302,3315863.054483858,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1894.8832114885593,2768206.2994403723,1929.3986720104524,2839613.5120447455,1913.7319631595872,2582234.756772412,1920.1803252371376,2588634.424970025,1910.8967532422205,2593999.3700676817,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3085.902599334698,3469154.6265288694,3173.761583451437,2897835.840557038,3136.4760272583017,2908496.3210652946,3153.5839070440366,2787877.0209633675,3129.9829092369864,2975678.279767144,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3721.613661794844,2570190.3852676195,3743.7335651632898,2838714.635721247,3734.416841790512,2486535.851411025,3738.157536461821,2540290.869761284,3733.078401575301,2477175.80122702,dc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3557.7428662696143,3408386.1379194525,3624.639232098934,3453143.25193347,3596.8165107430245,3210987.679507281,3607.0627115750763,3235248.2129105204,3590.0172197271804,3237738.09716252,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3952.541099754962,1608367.1976323805,3964.408568718613,2513864.243679845,3959.552985947063,1753469.207607092,3961.474590757913,1904540.149780839,3958.4662306876326,1710711.5678482952,none,mc,mc,dc,dc,dc,dc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc
2126.8666371892546,2913680.24897477,2164.6668620371142,2679940.2157408735,2148.7797136491968,2637180.622558682,2154.682770351684,2610770.3553605727,2145.5039110812622,2674221.3644204754,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2342.250157709596,5330312.740367585,2430.4541725269437,4159460.9962040377,2389.5890602221775,4531329.212988438,2411.6740840665484,4200196.668385939,2383.3436760264317,4624934.839667754,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3947.11797338991,2988129.0323132942,4011.399209056826,2711433.5805744445,3982.96994041841,2610133.132403369,3996.0831600273395,2533341.02574287,3979.4172043304516,2624182.6400324474,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2558.6609940719736,3269960.0769043188,2598.8933047024857,3145849.272566824,2581.89253415578,2936822.9924042774,2589.2518494044275,2895336.062784404,2577.9086034954025,2983532.1710980553,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3743.283054829431,3283017.147671858,3829.4971914077933,2842151.807028177,3795.7210599453956,2730690.078199769,3809.309822528687,2677700.6080893287,3785.0295484473704,2838276.4551206017,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3342.4079114477045,3574038.5966992546,3416.923019662969,2802620.9785169056,3385.640392907468,2897064.639067066,3397.9666564307154,2773796.7767134327,3380.536113482823,2966744.568366373,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3891.791698806571,2499651.8923456375,4003.172646712995,2381675.392033868,3952.1489781608957,2259654.8362394082,3974.416615024433,2221162.2120703263,3948.608985851793,2256993.175512743,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3090.534077017621,1988081.9920802885,3216.8997471769526,2169943.42603692,3166.8134700523115,1863582.7390336122,3182.7157587436095,1911932.4084483313,3152.1462761214343,1887648.5063898887,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
878.5041111054442,3075038.664829371,894.3847564205194,2606717.0916904737,887.4337979009873,2533344.1188643896,890.1345934622536,2452211.540265178,885.3582620460867,2661958.4180162563,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3915.448065338482,2534515.0008891285,3965.09949069383,2248613.666141294,3943.856710388325,2225929.150953472,3952.87663364043,2173608.1170062916,3939.6922215351337,2266555.532514728,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2861.5230381327992,2673830.677468129,2933.0455397720852,2881746.1093496964,2900.7040351155433,2531803.1559064076,2914.7225539752776,2548916.5185945383,2894.4141364272996,2536120.2642617994,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1929.8682914295357,4270724.574389642,1961.5396814635528,3503421.5202175854,1947.340267596975,3642017.827788382,1952.543251056614,3522902.7568631745,1945.0767737485698,3702280.06282913,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2349.6972345341533,2882972.5705583445,2399.049921363669,2939513.9168228307,2376.954888316266,2674439.7283409117,2386.8894238265048,2676042.7885300564,2375.105741127313,2666122.522192643,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3875.3452294752738,3787519.1132562514,4015.1611788794244,2990066.8117932756,3957.0387452611767,3080490.259123274,3980.5228784493816,2949561.631257846,3947.3750114647783,3152498.104926293,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3467.2001563684034,1610852.903922794,3501.85672934019,2284087.579597392,3487.280115588528,1679398.6900218588,3492.6683277854618,1801833.543555745,3485.6794511296816,1645503.8335705148,mc,mc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2775.4770915099693,6026004.482929042,2859.356558844515,4226992.712863834,2822.7031320785704,4766531.332241116,2840.344847373515,4367549.622646466,2816.3566226797197,4919727.141667689,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
4012.069852038927,2238595.793545883,4041.5445324783923,2648314.300258306,4029.1210778081945,2156578.196603803,4034.659171080107,2207369.8190969736,4026.501665319385,2140921.5552626997,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3611.232076377423,2075766.30180682,3639.478254337613,2303023.6760452916,3626.7007494336513,2020694.8094689378,3631.958666908151,2056264.6802368036,3626.1421361827433,2000540.850148584,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
599.4368227888384,4808053.406385294,616.5675148868341,3394125.785690619,609.8987981914165,3722436.7273469605,611.8484172064328,3591997.0626969403,607.6774285486787,3947711.091869417,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3655.7788108016175,1718207.6932077326,3662.419810690299,2332780.680842976,3659.4845359371216,1811228.0592638247,3660.7435777380697,1917697.0927108284,3658.937818097229,1781902.179465058,none,none,mc,mc,mc,dc,dc,dc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc
400.28205511068717,2179796.4316315865,402.40591306575084,2815511.704083251,401.50251874579277,2246591.181732603,401.85087984890106,2359199.9432121986,401.326913058917,2225540.318618034,none,none,none,none,mc,mc,mc,mc,mc,mc,mc,dc,dc,dc,dc,dc,dc,dc,dc,dc
3692.6149096668573,2906405.2262552273,3838.1388264010443,3023170.3427079534,3779.323572077363,2681977.2220518845,3803.6589609783896,2702259.142468631,3770.7237993701515,2680674.513531827,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2219.266822669763,2245049.4061891534,2229.688836062212,2575395.8574372777,2225.604809296755,2103360.0546345827,2227.4916778389997,2154647.368812593,2224.6297563582075,2105422.142682021,dc,dc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,edc,universal
2121.7324313878157,1145051.4770957583,2138.626970510821,1880595.532152458,2131.2123740754314,1254849.9824845074,2134.1043983407985,1390767.889376811,2129.3821227917583,1229098.7010661522,none,dc,dc,dc,edc,edc,edc,edc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3965.0692838595273,3912730.222485075,3995.550725613185,2949023.319638829,3982.6052861673347,3239207.222678334,3987.0424716206385,3111380.3867927827,3979.8103984151794,3343244.2107681273,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3842.974676311381,3806770.6195063423,3973.268828822397,3135084.8039495056,3919.309235940508,3171132.4987861477,3936.8758757239007,3103647.53257304,3907.2941006025376,3266653.3775464534,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3889.4967235989648,2211236.0994330966,3957.535547395738,2145042.341786078,3929.4331258400894,1939151.9216849809,3942.0921699334644,1923016.945931925,3925.602592369445,1946660.4920549283,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3691.456467581991,2841889.728199194,3787.276226808212,2982003.6664460995,3747.0907535477245,2612766.7587265912,3765.8849659450225,2629174.2192759435,3741.819507238519,2618758.992977533,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3400.9660294034693,4393319.105238824,3532.077430233861,3510765.20820338,3471.7366166592305,3707336.869615059,3494.702980259531,3555141.9756763913,3463.2683116161893,3773765.795328633,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3833.3751900771567,3981973.7869571694,3997.3445366647234,3492484.418996402,3924.7123271268892,3460199.1351043773,3958.2278685896367,3342769.5894325054,3911.4214508525715,3526947.5816110587,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2536.1458299732235,5282316.709956723,2623.8717822007534,4185241.68115236,2584.232121640036,4525057.976249814,2604.037994235539,4260170.2078541275,2578.9145441968735,4597444.619471784,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3582.4302179846127,1597059.4389269701,3612.395999941302,2127264.740155762,3600.290002481292,1638904.5338559959,3603.0554696321446,1738072.1452534446,3596.084488096177,1629649.3370828812,dc,dc,dc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3963.1840721851,2528058.983061586,3997.5828913435926,2685175.061779845,3981.1693327732974,2362489.6036503427,3987.252918933981,2393944.917343499,3980.2495479498757,2337340.0066304784,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
1291.7174411833182,3619238.095512256,1340.7493160087865,3266304.1256926507,1321.9209901780844,3152693.121905949,1329.765799827855,3109780.144313499,1314.8350601190377,3265567.50241394,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3805.237361856524,1447289.2580079287,3833.87655941401,2124841.9867769834,3822.4706931809965,1492656.7729403216,3825.682416687522,1623617.368262303,3819.146490249767,1467207.7334917155,dc,dc,dc,dc,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
2743.094962405868,3881189.045631335,2767.365327695226,3413571.6139590265,2757.2992864059624,3405552.105344415,2761.285823218173,3329425.5418745023,2755.5299217354727,3446734.5648771473,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3545.529394513346,3404658.1865157904,3581.2346919797,3286295.981974163,3565.2874210558607,3106549.1892273054,3572.630846458181,3070163.4659072645,3561.728883914913,3157547.2412904166,edc,edc,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
3841.9835102981065,3923201.70804743,3904.9981006874077,3201033.449440506,3878.367544085539,3244581.8783943066,3889.9285858579674,3105434.693137731,3874.4867798813198,3297407.3324353276,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal,universal
